id,year,month,day,wekkday,hour,minute,lat,lon
410412,2004,3,12,6,3,30,42.03051389,-88.03070833
410413,2004,3,12,6,23,58,41.54953056,-89.06479722
410414,2004,3,12,6,12,12,38.69100833,-89.97535278
410415,2004,3,13,7,3,20,38.62304722,-90.13036667
410416,2004,3,14,1,16,55,41.68325,-87.75881111
410417,2004,3,14,1,1,36,40.732025,-89.58393056
410418,2004,3,14,1,16,48,38.971475,-90.04181667
410419,2004,3,15,2,20,23,41.83192222,-88.20125833
410420,2004,2,6,6,14,41,39.84367222,-88.94941667
410421,2004,2,12,5,8,27,39.08713333,-90.35080278
410422,2004,2,27,6,2,20,38.49829167,-90.03475833
410423,2004,1,13,3,17,0,37.16118611,-88.67710278
410424,2004,2,25,4,6,18,41.60092778,-87.68074167
410425,2004,3,9,3,15,45,41.55858611,-87.79271111
410426,2004,3,16,3,18,25,42.07011667,-87.75666667
410427,2004,3,16,3,6,9,40.02507778,-88.28603056
410428,2004,3,17,4,13,32,41.96297222,-88.34055278
410429,2004,3,17,4,21,34,38.43877222,-90.20384722
410430,2004,3,17,4,23,55,42.04651944,-88.14677778
410431,2004,3,19,6,16,25,41.57883611,-87.58194167
410432,2004,3,19,6,15,20,40.46368611,-89.53115833
410433,2004,3,21,1,2,5,41.75009444,-87.7218
410434,2004,3,23,3,20,50,42.15366389,-87.98492778
410435,2004,3,23,3,15,5,42.15309167,-87.90569722
410436,2004,3,24,4,18,29,42.00716667,-89.02505
410437,2004,3,24,4,7,30,39.89098056,-88.96423889
410438,2004,3,25,5,4,0,39.37780833,-89.69868056
410439,2004,3,25,5,9,55,40.69795833,-89.92886944
410440,2004,3,25,5,1,30,38.298925,-88.76400556
410441,2004,3,26,6,6,55,41.83085556,-88.27935556
410442,2004,1,1,5,2,26,41.75145,-87.59483333
410443,2004,1,26,2,18,0,41.866375,-87.70540278
410444,2004,1,28,4,17,48,41.75106667,-87.612125
410445,2004,2,1,1,18,40,41.78356389,-87.61559167
410446,2004,2,5,5,3,20,41.85214444,-87.79326111
410447,2004,2,15,1,3,50,41.90986944,-87.68708889
410448,2004,2,29,1,3,34,41.93574444,-87.66331667
410449,2004,3,10,4,13,13,41.73599444,-87.63516944
410450,2004,3,17,4,6,40,41.98514167,-87.78756389
410451,2004,3,23,3,20,40,41.80121667,-87.66449444
410452,2004,3,24,4,12,24,41.49097778,-90.57241389
410453,2004,3,27,7,3,10,41.69913889,-87.83508611
410454,2004,3,27,7,14,18,41.92403056,-88.73171111
410455,2004,3,27,7,15,56,40.66920833,-88.40932778
410456,2004,3,28,1,18,53,42.00697222,-88.38584722
410457,2004,3,28,1,2,20,41.80836667,-87.694225
410458,2004,3,28,1,17,24,41.66146111,-87.75281667
410459,2004,3,28,1,3,47,41.910825,-87.77025
410460,2004,3,28,1,23,5,41.88096944,-87.70353056
410461,2004,3,29,2,18,15,41.77386944,-87.96608333
410462,2004,3,29,2,8,5,39.861875,-88.96070556
410463,2004,3,30,3,8,29,41.94910833,-88.7092
410464,2004,3,30,3,2,46,38.85906944,-90.06984444
410465,2004,3,30,3,16,33,41.68184722,-87.93263056
410466,2004,3,31,4,8,40,39.647925,-89.64749722
410467,2004,3,31,4,11,15,37.54116389,-88.96889722
410468,2004,1,23,6,2,52,41.74664167,-87.663225
410469,2004,4,2,6,9,0,38.54148889,-90.02931389
410470,2004,4,2,6,12,14,41.53763333,-88.00519444
410471,2004,4,3,7,12,8,41.12006111,-88.95071111
410472,2004,4,3,7,18,29,41.49316944,-87.86710556
410473,2004,4,4,1,9,31,38.32964444,-89.34111667
410474,2004,4,4,1,6,55,40.215725,-87.60351944
410475,2004,4,4,1,13,0,41.11706111,-88.41478333
410476,2004,4,5,2,23,49,42.28819444,-89.12551389
410477,2004,4,5,2,7,15,38.85871389,-89.66925833
410478,2004,4,5,2,15,1,42.33581389,-88.21640833
410479,2004,4,6,3,3,58,41.94979722,-88.00500278
410480,2004,4,8,5,22,30,41.62794444,-89.68981667
410481,2004,4,8,5,14,17,42.02667222,-88.099625
410482,2004,4,9,6,14,46,41.45751944,-87.57721389
410483,2004,4,9,6,5,30,41.64594444,-88.12466667
410484,2004,4,10,7,20,20,41.96210556,-87.74379722
410485,2004,4,10,7,13,30,41.34053611,-90.47256111
410486,2004,4,10,7,2,5,41.81576389,-87.74775278
410487,2004,4,10,7,1,3,38.38613611,-89.8251
410488,2004,4,10,7,0,55,38.573425,-90.09761111
410489,2004,4,3,7,22,23,41.90524722,-87.98840556
410490,2004,4,11,1,13,17,42.27685833,-88.822025
410491,2004,4,11,1,4,38,41.89621944,-87.65367222
410492,2004,4,12,2,17,8,42.085625,-88.35932222
410493,2004,4,12,2,13,45,42.31684722,-89.09696111
410494,2004,4,12,2,22,35,41.74139444,-89.83684167
410495,2004,4,13,3,23,27,41.08844722,-87.82221667
410496,2004,4,13,3,23,45,39.1685,-89.98885833
410497,2004,4,14,4,19,34,41.51223611,-88.09904167
410498,2004,4,15,5,0,51,41.88428333,-88.00995833
410499,2004,4,15,5,23,7,39.85642778,-89.56072778
410500,2004,4,16,6,22,44,39.83633056,-89.40618056
410501,2004,4,16,6,20,5,42.1065,-88.55189167
410502,2004,4,16,6,21,50,41.52615278,-87.74076944
410503,2004,4,16,6,16,11,38.62251667,-90.06036944
410504,2004,4,16,6,1,51,42.364975,-88.19935278
410505,2004,4,16,6,17,47,42.41167222,-89.10195278
410506,2004,4,17,7,7,47,37.15263056,-88.63094444
410507,2004,4,17,7,3,10,42.04135556,-88.03083889
410508,2004,4,17,7,21,30,41.93407778,-89.80334167
410509,2004,4,18,1,2,17,39.77513889,-90.42330833
410510,2004,4,18,1,1,50,41.85553333,-87.6446
410511,2004,4,18,1,14,48,42.47370833,-88.09999167
410512,2004,4,18,1,21,46,41.52931111,-88.04247222
410513,2004,4,18,1,20,0,38.43280278,-90.07863611
410514,2004,4,19,2,22,5,41.927175,-87.88449167
410515,2004,4,20,3,20,4,38.68996111,-90.02631944
410516,2004,4,20,3,14,15,42.37156111,-88.82205
410517,2004,3,1,2,18,11,42.00901111,-88.15920278
410518,2004,3,5,6,20,48,41.49672778,-87.63981944
410519,2004,3,24,4,7,11,42.37630278,-87.85681944
410520,2004,4,22,5,1,47,41.24184722,-89.94405278
410521,2004,4,22,5,1,44,40.69940556,-89.59758056
410522,2004,4,23,6,6,36,41.60772778,-88.27620556
410523,2004,4,23,6,8,50,41.26473333,-87.87795556
410524,2004,4,24,7,2,40,40.49915278,-88.9953
410525,2004,4,24,7,14,14,41.02462222,-90.746175
410526,2004,4,24,7,14,42,39.65434722,-88.99671667
410527,2004,4,3,7,19,50,41.88918611,-87.63246944
410528,2004,4,18,1,6,57,41.95375278,-87.70789167
410529,2004,4,25,1,6,0,37.9377,-89.32074167
410530,2004,4,25,1,2,29,39.07145556,-88.83867778
410531,2004,4,25,1,14,49,38.74165,-88.06951944
410532,2004,4,25,1,1,5,42.32698333,-89.74565833
410533,2004,4,26,2,7,26,42.39521111,-88.18395556
410534,2004,4,26,2,0,47,38.29991389,-89.666125
410535,2004,4,27,3,17,41,41.91470833,-87.88401944
410536,2004,4,28,4,22,14,42.29610278,-88.3163
410537,2004,4,29,5,7,41,42.44344444,-88.51601944
410538,2004,4,29,5,22,6,41.956125,-87.87592222
410539,2004,4,29,5,16,31,41.09156667,-88.66181944
410540,2004,4,30,6,12,7,39.01380556,-89.65061111
410541,2004,4,30,6,5,25,42.37898889,-88.08984444
410542,2004,4,30,6,13,0,37.19113333,-88.72248056
410543,2004,1,30,6,3,38,39.06285833,-90.25787778
410544,2004,2,17,3,19,31,39.81759167,-89.63
410545,2004,4,7,4,22,12,38.55591111,-89.04266389
410546,2004,4,12,2,14,7,41.48409167,-87.88435278
410547,2004,4,22,5,9,7,38.06685833,-90.07045278
410548,2004,4,24,7,0,17,41.11510278,-89.36711944
410549,2004,5,1,7,0,13,41.46905556,-90.53961667
410550,2004,5,2,1,2,56,40.11041111,-88.23845833
410551,2004,5,2,1,3,28,41.75603611,-88.52703333
410552,2004,5,2,1,5,23,41.76456667,-87.60634722
410553,2004,5,3,2,22,18,38.56283611,-90.191575
410554,2004,5,3,2,11,59,41.88200833,-88.43154722
410555,2004,5,5,4,23,23,41.64615833,-87.64130556
410556,2004,5,5,4,6,31,42.28665,-89.35895833
410557,2004,5,6,5,14,15,39.85260833,-89.42251667
410558,2004,5,6,5,15,19,41.51400278,-88.00836389
410559,2004,5,6,5,19,20,41.44089722,-87.67628056
410560,2004,5,6,5,14,5,41.59257222,-88.51234167
410561,2004,5,6,5,9,29,38.61632222,-89.13706389
410562,2004,5,7,6,22,34,37.74643889,-89.21937222
410563,2004,5,7,6,1,43,41.49764722,-87.68320556
410564,2004,5,8,7,15,4,38.81303333,-88.84524167
410565,2004,5,8,7,15,55,41.69784722,-88.33073611
410566,2004,5,8,7,22,58,41.63508056,-87.75700556
410567,2004,4,18,1,2,13,41.20057222,-88.30186944
410568,2004,5,9,1,21,5,39.15559722,-90.58796944
410569,2004,5,10,2,0,24,41.95380833,-87.71279444
410570,2004,5,11,3,20,59,40.07693889,-87.70566944
410571,2004,5,11,3,19,40,41.94635556,-87.72455278
410572,2004,5,11,3,18,0,40.18003889,-87.90406111
410573,2004,5,12,4,2,0,42.24328889,-88.92008889
410574,2004,5,12,4,23,58,38.66275556,-90.09238889
410575,2004,5,14,6,15,1,39.85018056,-88.16030278
410576,2004,5,14,6,21,8,42.32734722,-88.44675
410577,2004,5,15,7,13,26,41.59695833,-87.53078056
410578,2004,5,15,7,12,57,42.05016944,-88.079525
410579,2004,5,9,1,16,52,41.30738056,-88.70204167
410580,2004,5,10,2,8,47,41.64085833,-87.67943056
410581,2004,5,15,7,5,59,38.56243056,-90.10443889
410582,2004,5,16,1,3,19,40.25339444,-88.9947
410583,2004,5,17,2,20,45,38.76726667,-88.5159
410584,2004,5,17,2,14,23,41.5063,-87.77096667
410585,2004,5,18,3,21,16,41.90502778,-88.00489444
410586,2004,5,18,3,5,20,41.751725,-87.56619167
410587,2004,5,18,3,16,1,41.79471111,-88.01195833
410588,2004,5,19,4,14,0,41.86902222,-87.81785278
410589,2004,5,19,4,16,35,42.21101667,-87.86806944
410590,2004,4,7,4,3,40,38.51748611,-88.47866111
410591,2004,4,9,6,2,38,41.74885,-88.11503056
410592,2004,4,13,3,19,50,41.92918889,-87.81033333
410593,2004,4,24,7,19,7,41.7318,-87.74123333
410594,2004,3,3,4,16,35,42.36841667,-89.06589444
410595,2004,4,1,5,9,58,41.61753056,-88.16327222
410596,2004,4,16,6,21,59,42.402825,-87.8551
410597,2004,5,21,6,15,30,41.96951389,-89.15204722
410598,2004,5,21,6,15,23,39.04069722,-90.32591111
410599,2004,5,21,6,14,39,39.80773889,-90.218575
410600,2004,5,21,6,15,40,37.77400556,-89.07731389
410601,2004,5,22,7,0,28,38.22914167,-89.39754722
410602,2004,5,22,7,15,0,38.08231944,-88.40995278
410603,2004,5,22,7,14,22,41.707625,-89.12952222
410604,2004,3,6,7,15,42,41.49981667,-88.09451111
410605,2004,5,6,5,14,55,40.32514722,-88.542
410606,2004,5,23,1,15,32,38.35862222,-90.17077222
410607,2004,5,23,1,6,10,39.58848333,-88.32695833
410608,2004,5,23,1,11,40,38.69959167,-89.61014722
410609,2004,5,24,2,20,50,42.25360556,-88.99945833
410610,2004,5,25,3,11,14,37.815175,-88.93293611
410611,2004,5,26,4,14,30,42.0089,-87.99403056
